url,locale,page_type,source_file,http_status,final_url,redirect_hops,indexable,robots_meta,x_robots_tag,canonical,canonical_status,canonical_self,hreflang_count,hreflang_reciprocal,in_sitemap,inlinks,click_depth,title,h1,word_count,main_content_hash
https://worthcalc.win/en/guides/electric-air-pump-electricity-cost-per-inflation-session-used/,en,guide,src/content/growth-articles/en/electric-air-pump-electricity-cost-per-inflation-session-used.md,200,https://worthcalc.win/en/guides/electric-air-pump-electricity-cost-per-inflation-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-air-pump-electricity-cost-per-inflation-session-used/,200,true,6,true,true,7,2,Electric Air Pump Electricity Cost Per Inflation Session Used: Include Pressure Cutoff | WorthCalc,Electric Air Pump Electricity Cost Per Inflation Session Used: Include Pressure Cutoff,498,705f35480e6d1fee890ca52d5bd2b239acced26cd40affdb468b263a44f67f15
https://worthcalc.win/en/guides/electric-blanket-cost-per-night-used/,en,guide,src/content/growth-articles/en/electric-blanket-cost-per-night-used.md,200,https://worthcalc.win/en/guides/electric-blanket-cost-per-night-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-blanket-cost-per-night-used/,200,true,6,true,true,8,2,Electric Blanket Cost Per Night Used: Include Heat Settings and Actual Bedtime | WorthCalc,Electric Blanket Cost Per Night Used: Include Heat Settings and Actual Bedtime,347,811ffdffcf70507645e9ef1182a3eb4fa8795bfae553d3d8033d1b8c52dce534
https://worthcalc.win/en/guides/electric-can-opener-cost-per-use-used/,en,guide,src/content/growth-articles/en/electric-can-opener-cost-per-use-used.md,200,https://worthcalc.win/en/guides/electric-can-opener-cost-per-use-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-can-opener-cost-per-use-used/,200,true,6,true,true,10,2,"Electric Can Opener Cost Per Use Used: Measure Motor Time, Not Rated Watts | WorthCalc","Electric Can Opener Cost Per Use Used: Measure Motor Time, Not Rated Watts",740,b30a4da35140038d5cab6f36429d1b7dd8d90a9b063b1f66c48d1c8a1c6c3aac
https://worthcalc.win/en/guides/electric-citrus-juicer-cost-per-juice-session-used/,en,guide,src/content/growth-articles/en/electric-citrus-juicer-cost-per-juice-session-used.md,200,https://worthcalc.win/en/guides/electric-citrus-juicer-cost-per-juice-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-citrus-juicer-cost-per-juice-session-used/,200,true,6,true,true,10,2,Electric Citrus Juicer Cost Per Juice Session Used: Measure Pressing Time | WorthCalc,Electric Citrus Juicer Cost Per Juice Session Used: Measure Pressing Time,633,dda8f24c2c8a1c8e8f06a216baeace7c3335806bf826fad0bf032b5c311dcba3
https://worthcalc.win/en/guides/electric-egg-cooker-cost-per-cooking-cycle-used/,en,guide,src/content/growth-articles/en/electric-egg-cooker-cost-per-cooking-cycle-used.md,200,https://worthcalc.win/en/guides/electric-egg-cooker-cost-per-cooking-cycle-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-egg-cooker-cost-per-cooking-cycle-used/,200,true,6,true,true,10,2,Electric Egg Cooker Cost Per Cooking Cycle Used: Count Water and Warm-Up | WorthCalc,Electric Egg Cooker Cost Per Cooking Cycle Used: Count Water and Warm-Up,737,7d57edd3ebb33d5b2f90db557a9c45b7a9fddaa42e16535e46e5000e8522286a
https://worthcalc.win/en/guides/electric-fireplace-electricity-cost-per-heating-hour-used/,en,guide,src/content/growth-articles/en/electric-fireplace-electricity-cost-per-heating-hour-used.md,200,https://worthcalc.win/en/guides/electric-fireplace-electricity-cost-per-heating-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-fireplace-electricity-cost-per-heating-hour-used/,200,true,6,true,true,15,2,Electric Fireplace Electricity Cost Per Heating Hour Used: Separate Flame Mode | WorthCalc,Electric Fireplace Electricity Cost Per Heating Hour Used: Separate Flame Mode,628,3c7e97bff19f5aa7e4343a3b65de205551f6d62c35889521f227594cc3094b47
https://worthcalc.win/en/guides/electric-food-warmer-cost-per-heating-hour-used/,en,guide,src/content/growth-articles/en/electric-food-warmer-cost-per-heating-hour-used.md,200,https://worthcalc.win/en/guides/electric-food-warmer-cost-per-heating-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-food-warmer-cost-per-heating-hour-used/,200,true,6,true,true,10,2,Electric Food Warmer Cost Per Heating Hour Used: Measure Thermostat Cycling | WorthCalc,Electric Food Warmer Cost Per Heating Hour Used: Measure Thermostat Cycling,646,87c5c3483c4323045c328d5b0874407b09ae0fb652b11666aa9de366cd83d41d
https://worthcalc.win/en/guides/electric-foot-massager-electricity-cost-per-massage-session-used/,en,guide,src/content/growth-articles/en/electric-foot-massager-electricity-cost-per-massage-session-used.md,200,https://worthcalc.win/en/guides/electric-foot-massager-electricity-cost-per-massage-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-foot-massager-electricity-cost-per-massage-session-used/,200,true,6,true,true,10,2,Electric Foot Massager Cost Per Massage Session Used: Separate Standby and Heat | WorthCalc,Electric Foot Massager Cost Per Massage Session Used: Separate Standby and Heat,478,3e00c69d2c3a447be97cfa6bcb3d5061f48a12490348a2413c1061c49c312324
https://worthcalc.win/en/guides/electric-griddle-cost-per-cooking-hour-used/,en,guide,src/content/growth-articles/en/electric-griddle-cost-per-cooking-hour-used.md,200,https://worthcalc.win/en/guides/electric-griddle-cost-per-cooking-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-griddle-cost-per-cooking-hour-used/,200,true,6,true,true,10,2,Electric Griddle Cost Per Cooking Hour Used: Separate Heat-Up and Active Cooking | WorthCalc,Electric Griddle Cost Per Cooking Hour Used: Separate Heat-Up and Active Cooking,348,fd27597f654984992ab46e1ca9706c29b53a9221276bf03065e582cfac929826
https://worthcalc.win/en/guides/electric-hand-mixer-electricity-cost-per-mixing-session-used/,en,guide,src/content/growth-articles/en/electric-hand-mixer-electricity-cost-per-mixing-session-used.md,200,https://worthcalc.win/en/guides/electric-hand-mixer-electricity-cost-per-mixing-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-hand-mixer-electricity-cost-per-mixing-session-used/,200,true,6,true,true,11,2,Electric Hand Mixer Electricity Cost Per Mixing Session Used: Count Speed | WorthCalc,Electric Hand Mixer Electricity Cost Per Mixing Session Used: Count Speed,383,f689e356feac554ee444f3970783dd838bc0ca184bdcab4bb99f31aaeed8f893
https://worthcalc.win/en/guides/electric-insect-zapper-electricity-cost-per-overnight-used/,en,guide,src/content/growth-articles/en/electric-insect-zapper-electricity-cost-per-overnight-used.md,200,https://worthcalc.win/en/guides/electric-insect-zapper-electricity-cost-per-overnight-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-insect-zapper-electricity-cost-per-overnight-used/,200,true,6,true,true,11,2,Electric Insect Zapper Electricity Cost Per Overnight Used: Include Standby | WorthCalc,Electric Insect Zapper Electricity Cost Per Overnight Used: Include Standby,647,db7b719a831fa349a9593d27387b8c72945bc69847f04721e56c1237e102414a
https://worthcalc.win/en/guides/electric-kettle-cost-per-boil-used/,en,guide,src/content/growth-articles/en/electric-kettle-cost-per-boil-used.md,200,https://worthcalc.win/en/guides/electric-kettle-cost-per-boil-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-kettle-cost-per-boil-used/,200,true,6,true,true,9,2,Electric Kettle Cost Per Boil Used: Account for Water Volume and Shutoff | WorthCalc,Electric Kettle Cost Per Boil Used: Account for Water Volume and Shutoff,379,ea70d305f673e0b03cde56f49ddd2e77457fa3dd5505189aa3c4e8d866bd4cf3
https://worthcalc.win/en/guides/electric-lunch-box-cost-per-heating-cycle-used/,en,guide,src/content/growth-articles/en/electric-lunch-box-cost-per-heating-cycle-used.md,200,https://worthcalc.win/en/guides/electric-lunch-box-cost-per-heating-cycle-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-lunch-box-cost-per-heating-cycle-used/,200,true,6,true,true,10,2,Electric Lunch Box Cost Per Heating Cycle Used: Separate Heat-Up From Waiting | WorthCalc,Electric Lunch Box Cost Per Heating Cycle Used: Separate Heat-Up From Waiting,726,943a1b38d35536d56f0a277fa2632782e03a7170980e45c97c6acc7036541019
https://worthcalc.win/en/guides/electric-meat-grinder-cost-per-grinding-session-used/,en,guide,src/content/growth-articles/en/electric-meat-grinder-cost-per-grinding-session-used.md,200,https://worthcalc.win/en/guides/electric-meat-grinder-cost-per-grinding-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-meat-grinder-cost-per-grinding-session-used/,200,true,6,true,true,10,2,Electric Meat Grinder Cost Per Grinding Session Used: Allocate Motor Runtime | WorthCalc,Electric Meat Grinder Cost Per Grinding Session Used: Allocate Motor Runtime,629,b9b1c1c7833b1db616d64892c6fb0e8a6920ebf2ad9fc24ea947ffc8118fe487
https://worthcalc.win/en/guides/electric-milk-frother-cost-per-frothing-session-used/,en,guide,src/content/growth-articles/en/electric-milk-frother-cost-per-frothing-session-used.md,200,https://worthcalc.win/en/guides/electric-milk-frother-cost-per-frothing-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-milk-frother-cost-per-frothing-session-used/,200,true,6,true,true,10,2,Electric Milk Frother Cost Per Frothing Session Used: Separate Heat and Whisking | WorthCalc,Electric Milk Frother Cost Per Frothing Session Used: Separate Heat and Whisking,643,28d081553c02bf87c7cf778f8697ed52cb2ce56eada09002f50d03d9f5511354
https://worthcalc.win/en/guides/electric-pasta-maker-cost-per-batch-used/,en,guide,src/content/growth-articles/en/electric-pasta-maker-cost-per-batch-used.md,200,https://worthcalc.win/en/guides/electric-pasta-maker-cost-per-batch-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-pasta-maker-cost-per-batch-used/,200,true,6,true,true,10,2,"Electric Pasta Maker Cost Per Batch Used: Count Mixing, Extruding, and Drying | WorthCalc","Electric Pasta Maker Cost Per Batch Used: Count Mixing, Extruding, and Drying",645,e98cd14448adb5d701d787b484facfb5c46c235c0341d602f1e7fe90f821107e
https://worthcalc.win/en/guides/electric-pencil-sharpener-electricity-cost-per-sharpening-session-used/,en,guide,src/content/growth-articles/en/electric-pencil-sharpener-electricity-cost-per-sharpening-session-used.md,200,https://worthcalc.win/en/guides/electric-pencil-sharpener-electricity-cost-per-sharpening-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-pencil-sharpener-electricity-cost-per-sharpening-session-used/,200,true,6,true,true,10,2,Electric Pencil Sharpener Cost Per Sharpening Session Used: Count Repeated Cycles | WorthCalc,Electric Pencil Sharpener Cost Per Sharpening Session Used: Count Repeated Cycles,462,b9e5bf369527f11c528911e7716244134ac2f17237505ef25cea31e4932816cc
https://worthcalc.win/en/guides/electric-pressure-cooker-cost-per-cooking-cycle-used/,en,guide,src/content/growth-articles/en/electric-pressure-cooker-cost-per-cooking-cycle-used.md,200,https://worthcalc.win/en/guides/electric-pressure-cooker-cost-per-cooking-cycle-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-pressure-cooker-cost-per-cooking-cycle-used/,200,true,6,true,true,10,2,Electric Pressure Cooker Cost Per Cooking Cycle Used | WorthCalc,Electric Pressure Cooker Cost Per Cooking Cycle Used,374,64ea06e215beb6090a9d38a90e75849ede9d0bc7a6c19c5cd2abcc18cf3ef54e
https://worthcalc.win/en/guides/electric-shaver-electricity-cost-per-grooming-session-used/,en,guide,src/content/growth-articles/en/electric-shaver-electricity-cost-per-grooming-session-used.md,200,https://worthcalc.win/en/guides/electric-shaver-electricity-cost-per-grooming-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-shaver-electricity-cost-per-grooming-session-used/,200,true,6,true,true,11,2,Electric Shaver Electricity Cost Per Grooming Session Used: Count Charging | WorthCalc,Electric Shaver Electricity Cost Per Grooming Session Used: Count Charging,390,1b56372521e0f58ba935512de781655c50e98708d0df7c4104fd0e278342bf50
https://worthcalc.win/en/guides/electric-space-heater-cost-per-heating-hour-used/,en,guide,src/content/growth-articles/en/electric-space-heater-cost-per-heating-hour-used.md,200,https://worthcalc.win/en/guides/electric-space-heater-cost-per-heating-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-space-heater-cost-per-heating-hour-used/,200,true,6,true,true,9,2,"Electric Space Heater Cost Per Heating Hour Used: Compare Wattage, Duty Cycle, and Room | WorthCalc","Electric Space Heater Cost Per Heating Hour Used: Compare Wattage, Duty Cycle, and Room",304,81176261546e979f1f3602e7dd1690e3ceace5a94c1874bba6c456e0cf8cc076
https://worthcalc.win/en/guides/electric-standing-desk-electricity-cost-per-adjusted-day-used/,en,guide,src/content/growth-articles/en/electric-standing-desk-electricity-cost-per-adjusted-day-used.md,200,https://worthcalc.win/en/guides/electric-standing-desk-electricity-cost-per-adjusted-day-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-standing-desk-electricity-cost-per-adjusted-day-used/,200,true,6,true,true,10,2,Electric Standing Desk Cost Per Adjusted Day Used: Include Motor and Standby | WorthCalc,Electric Standing Desk Cost Per Adjusted Day Used: Include Motor and Standby,541,66236773f38064db7c813bfe818bb6e56240f7d59fc12c6dc42f7927bfab04a1
https://worthcalc.win/en/guides/electric-stapler-electricity-cost-per-stapling-session-used/,en,guide,src/content/growth-articles/en/electric-stapler-electricity-cost-per-stapling-session-used.md,200,https://worthcalc.win/en/guides/electric-stapler-electricity-cost-per-stapling-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-stapler-electricity-cost-per-stapling-session-used/,200,true,6,true,true,10,2,Electric Stapler Electricity Cost Per Stapling Session Used: Separate Jam Events | WorthCalc,Electric Stapler Electricity Cost Per Stapling Session Used: Separate Jam Events,502,f9adacc9c8332f900fe9af20ecb5e44ec073a5b7dda01f2752730c654ab02029
https://worthcalc.win/en/guides/electric-toothbrush-electricity-cost-per-charging-day-used/,en,guide,src/content/growth-articles/en/electric-toothbrush-electricity-cost-per-charging-day-used.md,200,https://worthcalc.win/en/guides/electric-toothbrush-electricity-cost-per-charging-day-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-toothbrush-electricity-cost-per-charging-day-used/,200,true,6,true,true,11,2,Electric Toothbrush Electricity Cost Per Charging Day Used: Include Dock Standby | WorthCalc,Electric Toothbrush Electricity Cost Per Charging Day Used: Include Dock Standby,411,5ea15f685181524e1158ce0abb1126ce99ccdef6c421157df198aebf9829ff2b
https://worthcalc.win/en/guides/electric-wine-cooler-electricity-cost-per-storage-day-used/,en,guide,src/content/growth-articles/en/electric-wine-cooler-electricity-cost-per-storage-day-used.md,200,https://worthcalc.win/en/guides/electric-wine-cooler-electricity-cost-per-storage-day-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-wine-cooler-electricity-cost-per-storage-day-used/,200,true,6,true,true,7,2,Wine Cooler Electricity Cost Per Storage Day Used: Count Compressor Cycling | WorthCalc,Wine Cooler Electricity Cost Per Storage Day Used: Count Compressor Cycling,445,3a977c6ba36c9e7c90630d6fd892a572792e593366ea47eee3296496074290f3
https://worthcalc.win/en/guides/electric-yogurt-maker-cost-per-batch-used/,en,guide,src/content/growth-articles/en/electric-yogurt-maker-cost-per-batch-used.md,200,https://worthcalc.win/en/guides/electric-yogurt-maker-cost-per-batch-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electric-yogurt-maker-cost-per-batch-used/,200,true,6,true,true,10,2,Electric Yogurt Maker Cost Per Batch Used: Include Incubation Hours | WorthCalc,Electric Yogurt Maker Cost Per Batch Used: Include Incubation Hours,719,ea90b14d1473c1b4f35a9ecc5d7d50205f3a97e76cc8e5a42f1eba8620b625db
https://worthcalc.win/en/guides/electricity-cost-per-kwh-used/,en,guide,src/content/growth-articles/en/electricity-cost-per-kwh-used.md,200,https://worthcalc.win/en/guides/electricity-cost-per-kwh-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/electricity-cost-per-kwh-used/,200,true,6,true,true,42,2,Electricity Cost Per kWh Used: Include Fixed Charges and Credits | WorthCalc,Electricity Cost Per kWh Used: Include Fixed Charges and Credits,472,521990a373cc2d0587ad7a3cc2e56f3dedb7596df3898024d06c25b8217486c1
https://worthcalc.win/en/guides/espresso-machine-cost-per-shot-used/,en,guide,src/content/growth-articles/en/espresso-machine-cost-per-shot-used.md,200,https://worthcalc.win/en/guides/espresso-machine-cost-per-shot-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/espresso-machine-cost-per-shot-used/,200,true,6,true,true,10,2,"Espresso Machine Cost Per Shot Used: Include Heat-Up, Brew, and Steam | WorthCalc","Espresso Machine Cost Per Shot Used: Include Heat-Up, Brew, and Steam",367,35a92ddf22981277336b872fac1d8e3abeb4b8b559c1a7a916fc98d4e979400e
https://worthcalc.win/en/guides/event-ticket-cost-per-attended-hour/,en,guide,src/content/growth-articles/en/event-ticket-cost-per-attended-hour.md,200,https://worthcalc.win/en/guides/event-ticket-cost-per-attended-hour/,0,true,"index,follow",,https://worthcalc.win/en/guides/event-ticket-cost-per-attended-hour/,200,true,6,true,true,8,2,"Event Ticket Cost Per Attended Hour: Include Travel, Fees, and Missed Time | WorthCalc","Event Ticket Cost Per Attended Hour: Include Travel, Fees, and Missed Time",371,8a843cd6bec11541cee7766a54261441ae8729af622e04095b577d9efd8ed552
https://worthcalc.win/en/guides/external-hard-drive-electricity-cost-per-backup-job-used/,en,guide,src/content/growth-articles/en/external-hard-drive-electricity-cost-per-backup-job-used.md,200,https://worthcalc.win/en/guides/external-hard-drive-electricity-cost-per-backup-job-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/external-hard-drive-electricity-cost-per-backup-job-used/,200,true,6,true,true,11,2,External Hard Drive Electricity Cost Per Backup Job Used: Count Transfer and Idle Time | WorthCalc,External Hard Drive Electricity Cost Per Backup Job Used: Count Transfer and Idle Time,501,624ceb91d5ce44c5049b052006fa7b24b0937a8929ebddc63cad3568bb09923e
https://worthcalc.win/en/guides/family-plan-break-even-members/,en,guide,src/content/growth-articles/en/family-plan-break-even-members.md,200,https://worthcalc.win/en/guides/family-plan-break-even-members/,0,true,"index,follow",,https://worthcalc.win/en/guides/family-plan-break-even-members/,200,true,6,true,true,7,2,Family Plan Break-Even: How Many Members Make the Upgrade Worth It? | WorthCalc,Family Plan Break-Even: How Many Members Make the Upgrade Worth It?,587,a9d8678c809fcc8e865c1f88e0445ff282403e2e57a98ab6d9fd14754ca0cd7a
https://worthcalc.win/en/guides/financial-runway-months/,en,guide,src/content/growth-articles/en/financial-runway-months.md,200,https://worthcalc.win/en/guides/financial-runway-months/,0,true,"index,follow",,https://worthcalc.win/en/guides/financial-runway-months/,200,true,3,true,true,9,2,Financial Runway Months: Cash-Flow Stress Test | WorthCalc,Financial Runway Months: How Long Can Your Cash Flow Last?,2032,0e10ab2b17c610bfe323c8613aadcda2cee0eac1267622b23052479933548310
https://worthcalc.win/en/guides/fixed-vs-variable-rate/,en,guide,src/content/growth-articles/en/fixed-vs-variable-rate.md,200,https://worthcalc.win/en/guides/fixed-vs-variable-rate/,0,true,"index,follow",,https://worthcalc.win/en/guides/fixed-vs-variable-rate/,200,true,2,true,true,3,2,Fixed vs. Variable Rate: Payment Stress Test | WorthCalc,Fixed vs. Variable Rate: Stress-Test the Payment Instead of Forecasting Rates,1900,a8f9ae416669346698c24bc845615eeae753e6970204e1f68b7766bd2cad1fbf
https://worthcalc.win/en/guides/food-dehydrator-cost-per-drying-hour-used/,en,guide,src/content/growth-articles/en/food-dehydrator-cost-per-drying-hour-used.md,200,https://worthcalc.win/en/guides/food-dehydrator-cost-per-drying-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/food-dehydrator-cost-per-drying-hour-used/,200,true,6,true,true,10,2,Food Dehydrator Cost Per Drying Hour Used: Measure Heat and Fan Runtime | WorthCalc,Food Dehydrator Cost Per Drying Hour Used: Measure Heat and Fan Runtime,726,f247f0f7c7608d1f2852d6b3a42e2f490d6fec6d2be2d09465bda3916126ca24
https://worthcalc.win/en/guides/food-processor-cost-per-prep-session-used/,en,guide,src/content/growth-articles/en/food-processor-cost-per-prep-session-used.md,200,https://worthcalc.win/en/guides/food-processor-cost-per-prep-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/food-processor-cost-per-prep-session-used/,200,true,6,true,true,10,2,Food Processor Cost Per Prep Session Used | WorthCalc,Food Processor Cost Per Prep Session Used,476,a00ff912d3dec22bd8b3521892a64eebfe293d8318f933697f5710176bf9e678
https://worthcalc.win/en/guides/free-trial-auto-renewal-first-charge/,en,guide,src/content/growth-articles/en/free-trial-auto-renewal-first-charge.md,200,https://worthcalc.win/en/guides/free-trial-auto-renewal-first-charge/,0,true,"index,follow",,https://worthcalc.win/en/guides/free-trial-auto-renewal-first-charge/,200,true,6,true,true,7,2,Free Trial Auto-Renewal Cost: Calculate the First Charge Before You Start | WorthCalc,Free Trial Auto-Renewal Cost: Calculate the First Charge Before You Start,604,6d5181d48a15eef7b9397103f356616cdb1e3391a364855960eaf9d0180de5f2
https://worthcalc.win/en/guides/freelance-minimum-billable-rate/,en,guide,src/content/growth-articles/en/freelance-minimum-billable-rate.md,200,https://worthcalc.win/en/guides/freelance-minimum-billable-rate/,0,true,"index,follow",,https://worthcalc.win/en/guides/freelance-minimum-billable-rate/,200,true,3,true,true,4,2,Freelance Minimum Billable Rate Formula | WorthCalc,"Freelance Minimum Billable Rate: Price for Taxes, Non-Billable Time, Benefits and Profit",1942,685d279d03328c9482a8aee9c5dbc395a228bb857ef109be7dd0c778b565d0fa
https://worthcalc.win/en/guides/freezer-cost-per-day-used/,en,guide,src/content/growth-articles/en/freezer-cost-per-day-used.md,200,https://worthcalc.win/en/guides/freezer-cost-per-day-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/freezer-cost-per-day-used/,200,true,6,true,true,8,2,"Freezer Cost Per Day Used: Compare Standby Energy, Capacity, and Food Storage | WorthCalc","Freezer Cost Per Day Used: Compare Standby Energy, Capacity, and Food Storage",294,eb2601d13ffee216c05405755094d1a86959c24d35b9c3eefd87f3a1a9c682b2
https://worthcalc.win/en/guides/fulltime-vs-parttime-childcare-break-even/,en,guide,src/content/growth-articles/en/fulltime-vs-parttime-childcare-break-even.md,200,https://worthcalc.win/en/guides/fulltime-vs-parttime-childcare-break-even/,0,true,"index,follow",,https://worthcalc.win/en/guides/fulltime-vs-parttime-childcare-break-even/,200,true,2,true,true,4,2,Full-Time vs. Part-Time Childcare Break-Even | WorthCalc,"Full-Time vs. Part-Time Return to Work: Childcare Break-Even, Benefits, Commute, and Startup Cash",1947,0f7259e24ea57361508e41d5699f0a878fb6c449fc781b90ca361725aa19a381
https://worthcalc.win/en/guides/gaming-console-electricity-cost-per-gaming-hour-used/,en,guide,src/content/growth-articles/en/gaming-console-electricity-cost-per-gaming-hour-used.md,200,https://worthcalc.win/en/guides/gaming-console-electricity-cost-per-gaming-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/gaming-console-electricity-cost-per-gaming-hour-used/,200,true,6,true,true,10,2,Gaming Console Electricity Cost Per Gaming Hour Used: Include Display and Network Boundaries | WorthCalc,Gaming Console Electricity Cost Per Gaming Hour Used: Include Display and Network Boundaries,656,fb648fbd76004b98fd738193abe208a614761220fd51485417ae22692c9ae76c
https://worthcalc.win/en/guides/garage-door-opener-electricity-cost-per-cycle-used/,en,guide,src/content/growth-articles/en/garage-door-opener-electricity-cost-per-cycle-used.md,200,https://worthcalc.win/en/guides/garage-door-opener-electricity-cost-per-cycle-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/garage-door-opener-electricity-cost-per-cycle-used/,200,true,6,true,true,14,2,Garage Door Opener Electricity Cost Per Cycle Used: Count the Light and Standby | WorthCalc,Garage Door Opener Electricity Cost Per Cycle Used: Count the Light and Standby,638,5a07ac7fd090d8a2770d856beacd4f7dc456974f15a2b36e4994287c0a525423
https://worthcalc.win/en/guides/garment-steamer-cost-per-steaming-hour-used/,en,guide,src/content/growth-articles/en/garment-steamer-cost-per-steaming-hour-used.md,200,https://worthcalc.win/en/guides/garment-steamer-cost-per-steaming-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/garment-steamer-cost-per-steaming-hour-used/,200,true,6,true,true,8,2,Garment Steamer Cost Per Steaming Hour Used: Include Heat-Up and Steam Duty Time | WorthCalc,Garment Steamer Cost Per Steaming Hour Used: Include Heat-Up and Steam Duty Time,362,7c847d59edc8c4c6315cdd20f6a7c93be07cbe55ab5fd8f891d66f3fc65707aa
https://worthcalc.win/en/guides/glue-gun-electricity-cost-per-crafting-hour-used/,en,guide,src/content/growth-articles/en/glue-gun-electricity-cost-per-crafting-hour-used.md,200,https://worthcalc.win/en/guides/glue-gun-electricity-cost-per-crafting-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/glue-gun-electricity-cost-per-crafting-hour-used/,200,true,6,true,true,11,2,Glue Gun Electricity Cost Per Crafting Hour Used: Separate Heat and Idle | WorthCalc,Glue Gun Electricity Cost Per Crafting Hour Used: Separate Heat and Idle,392,c3fca7cb6498d1c7dd9df7b0bb87af86e9a77a9971b8f9708fedbc39c7070d07
https://worthcalc.win/en/guides/gym-membership-cost-per-visit/,en,guide,src/content/growth-articles/en/gym-membership-cost-per-visit.md,200,https://worthcalc.win/en/guides/gym-membership-cost-per-visit/,0,true,"index,follow",,https://worthcalc.win/en/guides/gym-membership-cost-per-visit/,200,true,6,true,true,9,2,Gym Membership Cost Per Visit: Include Joining Fees and Missed Months | WorthCalc,Gym Membership Cost Per Visit: Include Joining Fees and Missed Months,386,617c2c39544effc5284bdc3354c540d919860feae42c76553b17f0aca423e868
https://worthcalc.win/en/guides/hair-dryer-cost-per-drying-session-used/,en,guide,src/content/growth-articles/en/hair-dryer-cost-per-drying-session-used.md,200,https://worthcalc.win/en/guides/hair-dryer-cost-per-drying-session-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/hair-dryer-cost-per-drying-session-used/,200,true,6,true,true,7,2,"Hair Dryer Cost Per Drying Session Used: Separate Heat, Airflow, and Minutes | WorthCalc","Hair Dryer Cost Per Drying Session Used: Separate Heat, Airflow, and Minutes",347,278bc3f29fe78a9dbffe010ebca09353b3fd0eca91d5d6e9866ab0d7a1378bba
https://worthcalc.win/en/guides/heat-pump-cost-per-heating-hour-used/,en,guide,src/content/growth-articles/en/heat-pump-cost-per-heating-hour-used.md,200,https://worthcalc.win/en/guides/heat-pump-cost-per-heating-hour-used/,0,true,"index,follow",,https://worthcalc.win/en/guides/heat-pump-cost-per-heating-hour-used/,200,true,6,true,true,7,2,"Heat Pump Cost Per Heating Hour Used: Separate Capacity, Runtime, and Weather | WorthCalc","Heat Pump Cost Per Heating Hour Used: Separate Capacity, Runtime, and Weather",392,9dc5ec786a48953a50a5255f90c410270795455d7f916e2b7ea0917f31aaaa6c
https://worthcalc.win/en/guides/high-vs-low-insurance-deductible-break-even/,en,guide,src/content/growth-articles/en/high-vs-low-insurance-deductible-break-even.md,200,https://worthcalc.win/en/guides/high-vs-low-insurance-deductible-break-even/,0,true,"index,follow",,https://worthcalc.win/en/guides/high-vs-low-insurance-deductible-break-even/,200,true,2,true,true,4,2,High vs. Low Deductible: Break-Even and Cash Stress Test | WorthCalc,High vs. Low Insurance Deductible: Premium Break-Even and Claim Stress Test,1809,723cb9c9cf66e5ea0584516103ad3fb528678a839eb1e4deb58c3b95cceb1da1
