url,locale,route_type,package_id,cluster,slug,title,h1,word_count,internal_inbound_links,internal_outbound_links,has_calculator,source_count,last_reviewed,og_image_unique,first_commit_date,first_pr
https://worthcalc.win/en/guides/aquarium-heater-electricity-cost-per-tank-day-used/,en,guide,113,everyday,aquarium-heater-electricity-cost-per-tank-day-used,Aquarium Heater Electricity Cost Per Tank Day Used: Separate Thermostat Cycles,Aquarium Heater Electricity Cost Per Tank Day Used: Separate Thermostat Cycles,636,6,5,false,4,2026-09-03,true,2026-09-03,PR #154
https://worthcalc.win/en/guides/attic-fan-electricity-cost-per-ventilation-hour-used/,en,guide,123,everyday,attic-fan-electricity-cost-per-ventilation-hour-used,Attic Fan Electricity Cost Per Ventilation Hour Used: Measure Duty Cycle,Attic Fan Electricity Cost Per Ventilation Hour Used: Measure Duty Cycle,441,2,4,false,3,2026-09-03,true,2026-09-03,PR #155
https://worthcalc.win/en/guides/auto-loan-negative-equity-rollover-cost/,en,guide,007,transportation,auto-loan-negative-equity-rollover-cost,Rolling Negative Equity Into a New Auto Loan: Calculate the Real Cost Before You Trade,Rolling Negative Equity Into a New Auto Loan: Calculate the Real Cost Before You Trade,2012,4,3,true,3,2026-09-01,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/balance-transfer-break-even/,en,guide,004,debt-credit,balance-transfer-break-even,"Balance Transfer Break-Even: Fee, Promo Window, and Required Payoff Payment","Balance Transfer Break-Even: Fee, Promo Window, and Required Payoff Payment",1816,3,0,true,3,2026-08-31,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/bathroom-ventilation-fan-electricity-cost-per-shower-used/,en,guide,102,everyday,bathroom-ventilation-fan-electricity-cost-per-shower-used,Bathroom Ventilation Fan Electricity Cost Per Shower Used: Include Run-On Timer,Bathroom Ventilation Fan Electricity Cost Per Shower Used: Include Run-On Timer,487,7,4,false,7,2026-09-03,true,2026-09-03,PR #152
https://worthcalc.win/en/guides/benefits-replacement-cost-vs-salary/,en,guide,009,income-savings,benefits-replacement-cost-vs-salary,"Benefits vs. Higher Salary: Use Replacement Cost, Not Employer Sticker Value","Benefits vs. Higher Salary: Use Replacement Cost, Not Employer Sticker Value",1590,2,0,true,0,2026-09-01,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/billing-date-cash-flow-overlap/,en,guide,011,income-savings,billing-date-cash-flow-overlap,Billing Date Cash-Flow Overlap: Plan for Large Charges in the Same Week,Billing Date Cash-Flow Overlap: Plan for Large Charges in the Same Week,561,3,6,false,2,2026-09-02,true,2026-09-02,PR #130
https://worthcalc.win/en/guides/blender-cost-per-blending-session-used/,en,guide,057,everyday,blender-cost-per-blending-session-used,Blender Cost Per Blending Session Used,Blender Cost Per Blending Session Used,470,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/bonus-volatility-fixed-cost-capacity/,en,guide,009,income-savings,bonus-volatility-fixed-cost-capacity,Bonus Volatility and Fixed-Cost Capacity: Compare Offers Without Treating Target Bonus as Guaranteed Pay,Bonus Volatility and Fixed-Cost Capacity: Compare Offers Without Treating Target Bonus as Guaranteed Pay,1553,2,0,true,0,2026-09-01,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/bread-maker-cost-per-loaf-used/,en,guide,065,everyday,bread-maker-cost-per-loaf-used,Bread Maker Cost Per Loaf Used: Allocate Kneading and Baking Energy,Bread Maker Cost Per Loaf Used: Allocate Kneading and Baking Energy,711,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/car-down-payment-vs-liquidity/,en,guide,005,transportation,car-down-payment-vs-liquidity,Car Down Payment vs. Liquidity: Lower Loan Payment or More Cash After Purchase?,Car Down Payment vs. Liquidity: Lower Loan Payment or More Cash After Purchase?,1655,8,4,true,3,2026-08-31,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/car-loan-60-vs-72-vs-84-early-exit/,en,guide,006,transportation,car-loan-60-vs-72-vs-84-early-exit,"Car Loan 60 vs. 72 vs. 84 Months: Compare the Balance at an Early Exit, Not Just the Payment","Car Loan 60 vs. 72 vs. 84 Months: Compare the Balance at an Early Exit, Not Just the Payment",2046,5,5,false,3,2026-09-02,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/cash-discount-vs-financing/,en,guide,002,debt-credit,cash-discount-vs-financing,Cash Discount vs. Financing: The Discount You Give Up Is Part of the Borrowing Cost,Cash Discount vs. Financing: The Discount You Give Up Is Part of the Borrowing Cost,1581,4,3,true,1,2026-08-30,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/cash-flow-buffer-vs-emergency-fund/,en,guide,002,income-savings,cash-flow-buffer-vs-emergency-fund,Cash-Flow Buffer vs. Emergency Fund: They Solve Different Problems,Cash-Flow Buffer vs. Emergency Fund: They Solve Different Problems,1635,6,5,true,1,2026-08-30,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/cash-runway-before-quitting-job/,en,guide,008,income-savings,cash-runway-before-quitting-job,Cash Runway Before Quitting Your Job: Build a Dated Bridge to the Next Reliable Income,Cash Runway Before Quitting Your Job: Build a Dated Bridge to the Next Reliable Income,1586,4,3,true,0,2026-09-01,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/cash-vs-financing-car-liquidity/,en,guide,006,transportation,cash-vs-financing-car-liquidity,Pay Cash for a Car vs. Finance: A Liquidity-Adjusted Cost Test,Pay Cash for a Car vs. Finance: A Liquidity-Adjusted Cost Test,1882,3,3,false,2,2026-09-02,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/ceiling-fan-cost-per-operating-hour-used/,en,guide,030,everyday,ceiling-fan-cost-per-operating-hour-used,Ceiling Fan Cost Per Operating Hour Used: Separate Airflow From Lighting,Ceiling Fan Cost Per Operating Hour Used: Separate Airflow From Lighting,293,3,4,false,2,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/ceiling-fan-electricity-cost-per-cooling-hour-used/,en,guide,101,everyday,ceiling-fan-electricity-cost-per-cooling-hour-used,Ceiling Fan Electricity Cost Per Cooling Hour Used: Separate Light and Standby,Ceiling Fan Electricity Cost Per Cooling Hour Used: Separate Light and Standby,533,6,5,false,7,2026-09-03,true,2026-09-03,PR #152
https://worthcalc.win/en/guides/childcare-cost-per-hour-used/,en,guide,015,income-savings,childcare-cost-per-hour-used,Childcare Cost Per Hour Used: Price the Schedule You Actually Need,Childcare Cost Per Hour Used: Price the Schedule You Actually Need,405,3,4,true,1,2026-09-02,true,2026-09-02,PR #134
https://worthcalc.win/en/guides/childcare-return-to-work-break-even/,en,guide,006,income-savings,childcare-return-to-work-break-even,Childcare vs. Returning to Work: A Take-Home Pay Break-Even Framework,Childcare vs. Returning to Work: A Take-Home Pay Break-Even Framework,1931,4,4,true,2,2026-09-02,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/clothes-dryer-cost-per-load-used/,en,guide,023,everyday,clothes-dryer-cost-per-load-used,"Clothes Dryer Cost Per Load Used: Compare Heat, Time, and Load Size","Clothes Dryer Cost Per Load Used: Compare Heat, Time, and Load Size",477,2,5,false,2,2026-09-02,true,2026-09-02,PR #138
https://worthcalc.win/en/guides/cloud-storage-cost-per-retained-gb/,en,guide,016,everyday,cloud-storage-cost-per-retained-gb,Cloud Storage Cost Per Retained GB: Include Duplicate and Unused Capacity,Cloud Storage Cost Per Retained GB: Include Duplicate and Unused Capacity,393,4,4,true,2,2026-09-02,true,2026-09-02,PR #135
https://worthcalc.win/en/guides/coffee-maker-cost-per-brew-used/,en,guide,050,everyday,coffee-maker-cost-per-brew-used,"Coffee Maker Cost Per Brew Used: Separate Brewing, Warming, and the Cup Served","Coffee Maker Cost Per Brew Used: Separate Brewing, Warming, and the Cup Served",373,4,4,false,2,2026-09-02,true,2026-09-02,PR #142
https://worthcalc.win/en/guides/computer-electricity-cost-per-day-used/,en,guide,041,everyday,computer-electricity-cost-per-day-used,"Computer Electricity Cost Per Day Used: Separate Work, Sleep, and Charging","Computer Electricity Cost Per Day Used: Separate Work, Sleep, and Charging",380,4,4,false,2,2026-09-02,true,2026-09-02,PR #141
https://worthcalc.win/en/guides/cost-of-delaying-savings-goal/,en,guide,004,income-savings,cost-of-delaying-savings-goal,Cost of Delaying a Savings Goal: How Much More Must You Save if You Wait 12 or 24 Months?,Cost of Delaying a Savings Goal: How Much More Must You Save if You Wait 12 or 24 Months?,1746,3,0,true,3,2026-08-31,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/cost-per-use-kitchen-appliance/,en,guide,014,everyday,cost-per-use-kitchen-appliance,"Kitchen Appliance Cost Per Use: Include Energy, Cleaning, and Replacement","Kitchen Appliance Cost Per Use: Include Energy, Cleaning, and Replacement",396,8,4,true,2,2026-09-02,true,2026-09-02,PR #133
https://worthcalc.win/en/guides/cost-per-wear-clothing/,en,guide,014,everyday,cost-per-wear-clothing,Cost Per Wear Calculator: Price Clothing by Realistic Uses,Cost Per Wear Calculator: Price Clothing by Realistic Uses,418,3,4,true,1,2026-09-02,true,2026-09-02,PR #133
https://worthcalc.win/en/guides/costco-executive-break-even-eligible-spend/,en,guide,012,memberships,costco-executive-break-even-eligible-spend,Costco Executive Break-Even: How Much Eligible Spending Covers the Upgrade?,Costco Executive Break-Even: How Much Eligible Spending Covers the Upgrade?,703,7,3,true,3,2026-09-02,true,2026-09-02,PR #131
https://worthcalc.win/en/guides/costco-gas-detour-break-even/,en,guide,012,memberships,costco-gas-detour-break-even,Costco Gas Detour Break-Even: Is the Lower Price Worth the Extra Drive?,Costco Gas Detour Break-Even: Is the Lower Price Worth the Extra Drive?,618,2,2,false,2,2026-09-02,true,2026-09-02,PR #131
https://worthcalc.win/en/guides/costco-household-card-break-even-use/,en,guide,012,memberships,costco-household-card-break-even-use,Costco Household Card Break-Even: When Does Shared Use Add Real Value?,Costco Household Card Break-Even: When Does Shared Use Add Real Value?,610,2,3,false,3,2026-09-02,true,2026-09-02,PR #131
https://worthcalc.win/en/guides/costco-membership-fee-break-even-savings/,en,guide,012,memberships,costco-membership-fee-break-even-savings,Costco Membership Fee Break-Even: How Much Shopping Must Be Cheaper?,Costco Membership Fee Break-Even: How Much Shopping Must Be Cheaper?,636,5,3,false,1,2026-09-02,true,2026-09-02,PR #131
https://worthcalc.win/en/guides/costco-renewal-refund-reward-timing/,en,guide,012,memberships,costco-renewal-refund-reward-timing,"Costco Renewal, Refund, and Reward Timing: Calculate the Net Membership Cost","Costco Renewal, Refund, and Reward Timing: Calculate the Net Membership Cost",568,2,4,false,3,2026-09-02,true,2026-09-02,PR #131
https://worthcalc.win/en/guides/costco-reward-cap-usage-break-even/,en,guide,012,memberships,costco-reward-cap-usage-break-even,Costco Reward Cap: Find the Spending Level Where More Purchases Stop Helping,Costco Reward Cap: Find the Spending Level Where More Purchases Stop Helping,561,2,3,false,3,2026-09-02,true,2026-09-02,PR #131
https://worthcalc.win/en/guides/costco-reward-exclusion-effective-rate/,en,guide,012,memberships,costco-reward-exclusion-effective-rate,Costco Reward Exclusions: Calculate Your Effective Reward Rate,Costco Reward Exclusions: Calculate Your Effective Reward Rate,586,5,3,true,3,2026-09-02,true,2026-09-02,PR #131
https://worthcalc.win/en/guides/countertop-ice-maker-cost-per-batch-used/,en,guide,071,everyday,countertop-ice-maker-cost-per-batch-used,Countertop Ice Maker Cost Per Batch Used: Include Freeze and Hold Time,Countertop Ice Maker Cost Per Batch Used: Include Freeze and Hold Time,633,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/coworking-membership-cost-per-day/,en,guide,014,memberships,coworking-membership-cost-per-day,Coworking Membership Cost Per Day: Include Access You Do Not Use,Coworking Membership Cost Per Day: Include Access You Do Not Use,389,3,4,true,1,2026-09-02,true,2026-09-02,PR #133
https://worthcalc.win/en/guides/debt-consolidation-break-even/,en,guide,004,debt-credit,debt-consolidation-break-even,Debt Consolidation Break-Even: Lower Payment vs. Lower Total Cost,Debt Consolidation Break-Even: Lower Payment vs. Lower Total Cost,2147,3,2,true,2,2026-08-31,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/debt-to-assets-ratio-personal/,en,guide,002,debt-credit,debt-to-assets-ratio-personal,"Personal Debt-to-Assets Ratio: A Balance-Sheet Metric, Not a Lending DTI Rule","Personal Debt-to-Assets Ratio: A Balance-Sheet Metric, Not a Lending DTI Rule",1610,2,3,true,1,2026-08-30,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/dehumidifier-cost-per-pint-removed/,en,guide,029,everyday,dehumidifier-cost-per-pint-removed,"Dehumidifier Cost Per Pint Removed: Compare Energy, Runtime, and Moisture","Dehumidifier Cost Per Pint Removed: Compare Energy, Runtime, and Moisture",296,3,4,false,2,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/dehumidifier-electricity-cost-per-laundry-drying-session-used/,en,guide,121,everyday,dehumidifier-electricity-cost-per-laundry-drying-session-used,Dehumidifier Electricity Cost Per Drying Hour Used: Include Compressor Pauses,Dehumidifier Electricity Cost Per Drying Hour Used: Include Compressor Pauses,586,5,4,false,4,2026-09-03,true,2026-09-03,PR #155
https://worthcalc.win/en/guides/desk-fan-electricity-cost-per-cooling-hour-used/,en,guide,093,everyday,desk-fan-electricity-cost-per-cooling-hour-used,Desk Fan Electricity Cost Per Cooling Hour Used: Include Speed and Oscillation,Desk Fan Electricity Cost Per Cooling Hour Used: Include Speed and Oscillation,486,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/desktop-speakers-electricity-cost-per-listening-hour-used/,en,guide,082,everyday,desktop-speakers-electricity-cost-per-listening-hour-used,Desktop Speakers Electricity Cost Per Listening Hour Used: Measure Amplifier and Idle Draw,Desktop Speakers Electricity Cost Per Listening Hour Used: Measure Amplifier and Idle Draw,646,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/digital-photo-frame-electricity-cost-per-display-day-used/,en,guide,100,everyday,digital-photo-frame-electricity-cost-per-display-day-used,Digital Photo Frame Electricity Cost Per Display Day Used: Separate Screen and Network Standby,Digital Photo Frame Electricity Cost Per Display Day Used: Separate Screen and Network Standby,486,2,4,false,7,2026-09-03,true,2026-09-03,PR #151
https://worthcalc.win/en/guides/dishwasher-cost-per-cycle-used/,en,guide,022,everyday,dishwasher-cost-per-cycle-used,"Dishwasher Cost Per Cycle Used: Count Energy, Water, and Detergent","Dishwasher Cost Per Cycle Used: Count Energy, Water, and Detergent",483,4,5,false,2,2026-09-02,true,2026-09-02,PR #137
https://worthcalc.win/en/guides/document-camera-electricity-cost-per-presentation-hour-used/,en,guide,099,everyday,document-camera-electricity-cost-per-presentation-hour-used,Document Camera Electricity Cost Per Presentation Hour Used: Include Lamp and Computer,Document Camera Electricity Cost Per Presentation Hour Used: Include Lamp and Computer,483,5,4,false,7,2026-09-03,true,2026-09-03,PR #151
https://worthcalc.win/en/guides/e-reader-electricity-cost-per-reading-hour-used/,en,guide,090,everyday,e-reader-electricity-cost-per-reading-hour-used,E-Reader Electricity Cost Per Reading Hour Used: Count Charging Energy,E-Reader Electricity Cost Per Reading Hour Used: Count Charging Energy,498,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-air-pump-electricity-cost-per-inflation-session-used/,en,guide,106,income-savings,electric-air-pump-electricity-cost-per-inflation-session-used,Electric Air Pump Electricity Cost Per Inflation Session Used: Include Pressure Cutoff,Electric Air Pump Electricity Cost Per Inflation Session Used: Include Pressure Cutoff,498,2,4,false,7,2026-09-03,true,2026-09-03,PR #152
https://worthcalc.win/en/guides/electric-blanket-cost-per-night-used/,en,guide,046,everyday,electric-blanket-cost-per-night-used,Electric Blanket Cost Per Night Used: Include Heat Settings and Actual Bedtime,Electric Blanket Cost Per Night Used: Include Heat Settings and Actual Bedtime,347,3,4,false,2,2026-09-02,true,2026-09-02,PR #141
https://worthcalc.win/en/guides/electric-can-opener-cost-per-use-used/,en,guide,070,everyday,electric-can-opener-cost-per-use-used,"Electric Can Opener Cost Per Use Used: Measure Motor Time, Not Rated Watts","Electric Can Opener Cost Per Use Used: Measure Motor Time, Not Rated Watts",740,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-citrus-juicer-cost-per-juice-session-used/,en,guide,072,everyday,electric-citrus-juicer-cost-per-juice-session-used,Electric Citrus Juicer Cost Per Juice Session Used: Measure Pressing Time,Electric Citrus Juicer Cost Per Juice Session Used: Measure Pressing Time,633,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-egg-cooker-cost-per-cooking-cycle-used/,en,guide,068,everyday,electric-egg-cooker-cost-per-cooking-cycle-used,Electric Egg Cooker Cost Per Cooking Cycle Used: Count Water and Warm-Up,Electric Egg Cooker Cost Per Cooking Cycle Used: Count Water and Warm-Up,737,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-fireplace-electricity-cost-per-heating-hour-used/,en,guide,118,everyday,electric-fireplace-electricity-cost-per-heating-hour-used,Electric Fireplace Electricity Cost Per Heating Hour Used: Separate Flame Mode,Electric Fireplace Electricity Cost Per Heating Hour Used: Separate Flame Mode,628,10,5,false,4,2026-09-03,true,2026-09-03,PR #154
https://worthcalc.win/en/guides/electric-food-warmer-cost-per-heating-hour-used/,en,guide,076,everyday,electric-food-warmer-cost-per-heating-hour-used,Electric Food Warmer Cost Per Heating Hour Used: Measure Thermostat Cycling,Electric Food Warmer Cost Per Heating Hour Used: Measure Thermostat Cycling,646,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-foot-massager-electricity-cost-per-massage-session-used/,en,guide,094,everyday,electric-foot-massager-electricity-cost-per-massage-session-used,Electric Foot Massager Cost Per Massage Session Used: Separate Standby and Heat,Electric Foot Massager Cost Per Massage Session Used: Separate Standby and Heat,478,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-griddle-cost-per-cooking-hour-used/,en,guide,062,everyday,electric-griddle-cost-per-cooking-hour-used,Electric Griddle Cost Per Cooking Hour Used: Separate Heat-Up and Active Cooking,Electric Griddle Cost Per Cooking Hour Used: Separate Heat-Up and Active Cooking,348,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/electric-hand-mixer-electricity-cost-per-mixing-session-used/,en,guide,112,everyday,electric-hand-mixer-electricity-cost-per-mixing-session-used,Electric Hand Mixer Electricity Cost Per Mixing Session Used: Count Speed,Electric Hand Mixer Electricity Cost Per Mixing Session Used: Count Speed,383,6,5,false,4,2026-09-03,true,2026-09-03,PR #153
https://worthcalc.win/en/guides/electric-insect-zapper-electricity-cost-per-overnight-used/,en,guide,115,everyday,electric-insect-zapper-electricity-cost-per-overnight-used,Electric Insect Zapper Electricity Cost Per Overnight Used: Include Standby,Electric Insect Zapper Electricity Cost Per Overnight Used: Include Standby,647,6,5,false,4,2026-09-03,true,2026-09-03,PR #154
https://worthcalc.win/en/guides/electric-kettle-cost-per-boil-used/,en,guide,049,everyday,electric-kettle-cost-per-boil-used,Electric Kettle Cost Per Boil Used: Account for Water Volume and Shutoff,Electric Kettle Cost Per Boil Used: Account for Water Volume and Shutoff,379,4,5,false,2,2026-09-02,true,2026-09-02,PR #142
https://worthcalc.win/en/guides/electric-lunch-box-cost-per-heating-cycle-used/,en,guide,069,everyday,electric-lunch-box-cost-per-heating-cycle-used,Electric Lunch Box Cost Per Heating Cycle Used: Separate Heat-Up From Waiting,Electric Lunch Box Cost Per Heating Cycle Used: Separate Heat-Up From Waiting,726,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-meat-grinder-cost-per-grinding-session-used/,en,guide,073,everyday,electric-meat-grinder-cost-per-grinding-session-used,Electric Meat Grinder Cost Per Grinding Session Used: Allocate Motor Runtime,Electric Meat Grinder Cost Per Grinding Session Used: Allocate Motor Runtime,629,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-milk-frother-cost-per-frothing-session-used/,en,guide,075,everyday,electric-milk-frother-cost-per-frothing-session-used,Electric Milk Frother Cost Per Frothing Session Used: Separate Heat and Whisking,Electric Milk Frother Cost Per Frothing Session Used: Separate Heat and Whisking,643,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-pasta-maker-cost-per-batch-used/,en,guide,074,everyday,electric-pasta-maker-cost-per-batch-used,"Electric Pasta Maker Cost Per Batch Used: Count Mixing, Extruding, and Drying","Electric Pasta Maker Cost Per Batch Used: Count Mixing, Extruding, and Drying",645,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-pencil-sharpener-electricity-cost-per-sharpening-session-used/,en,guide,091,everyday,electric-pencil-sharpener-electricity-cost-per-sharpening-session-used,Electric Pencil Sharpener Cost Per Sharpening Session Used: Count Repeated Cycles,Electric Pencil Sharpener Cost Per Sharpening Session Used: Count Repeated Cycles,462,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-pressure-cooker-cost-per-cooking-cycle-used/,en,guide,059,everyday,electric-pressure-cooker-cost-per-cooking-cycle-used,Electric Pressure Cooker Cost Per Cooking Cycle Used,Electric Pressure Cooker Cost Per Cooking Cycle Used,374,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/electric-shaver-electricity-cost-per-grooming-session-used/,en,guide,108,everyday,electric-shaver-electricity-cost-per-grooming-session-used,Electric Shaver Electricity Cost Per Grooming Session Used: Count Charging,Electric Shaver Electricity Cost Per Grooming Session Used: Count Charging,390,6,5,false,4,2026-09-03,true,2026-09-03,PR #153
https://worthcalc.win/en/guides/electric-space-heater-cost-per-heating-hour-used/,en,guide,034,everyday,electric-space-heater-cost-per-heating-hour-used,"Electric Space Heater Cost Per Heating Hour Used: Compare Wattage, Duty Cycle, and Room","Electric Space Heater Cost Per Heating Hour Used: Compare Wattage, Duty Cycle, and Room",304,4,4,false,2,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/electric-standing-desk-electricity-cost-per-adjusted-day-used/,en,guide,087,everyday,electric-standing-desk-electricity-cost-per-adjusted-day-used,Electric Standing Desk Cost Per Adjusted Day Used: Include Motor and Standby,Electric Standing Desk Cost Per Adjusted Day Used: Include Motor and Standby,541,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-stapler-electricity-cost-per-stapling-session-used/,en,guide,092,everyday,electric-stapler-electricity-cost-per-stapling-session-used,Electric Stapler Electricity Cost Per Stapling Session Used: Separate Jam Events,Electric Stapler Electricity Cost Per Stapling Session Used: Separate Jam Events,502,5,4,false,5,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electric-toothbrush-electricity-cost-per-charging-day-used/,en,guide,107,everyday,electric-toothbrush-electricity-cost-per-charging-day-used,Electric Toothbrush Electricity Cost Per Charging Day Used: Include Dock Standby,Electric Toothbrush Electricity Cost Per Charging Day Used: Include Dock Standby,411,6,5,false,4,2026-09-03,true,2026-09-03,PR #153
https://worthcalc.win/en/guides/electric-wine-cooler-electricity-cost-per-storage-day-used/,en,guide,122,everyday,electric-wine-cooler-electricity-cost-per-storage-day-used,Wine Cooler Electricity Cost Per Storage Day Used: Count Compressor Cycling,Wine Cooler Electricity Cost Per Storage Day Used: Count Compressor Cycling,445,2,4,false,3,2026-09-03,true,2026-09-03,PR #155
https://worthcalc.win/en/guides/electric-yogurt-maker-cost-per-batch-used/,en,guide,067,everyday,electric-yogurt-maker-cost-per-batch-used,Electric Yogurt Maker Cost Per Batch Used: Include Incubation Hours,Electric Yogurt Maker Cost Per Batch Used: Include Incubation Hours,719,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/electricity-cost-per-kwh-used/,en,guide,017,everyday,electricity-cost-per-kwh-used,Electricity Cost Per kWh Used: Include Fixed Charges and Credits,Electricity Cost Per kWh Used: Include Fixed Charges and Credits,472,37,5,true,2,2026-09-02,true,2026-09-02,PR #137
https://worthcalc.win/en/guides/espresso-machine-cost-per-shot-used/,en,guide,064,everyday,espresso-machine-cost-per-shot-used,"Espresso Machine Cost Per Shot Used: Include Heat-Up, Brew, and Steam","Espresso Machine Cost Per Shot Used: Include Heat-Up, Brew, and Steam",367,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/event-ticket-cost-per-attended-hour/,en,guide,016,memberships,event-ticket-cost-per-attended-hour,"Event Ticket Cost Per Attended Hour: Include Travel, Fees, and Missed Time","Event Ticket Cost Per Attended Hour: Include Travel, Fees, and Missed Time",371,3,4,true,1,2026-09-02,true,2026-09-02,PR #135
https://worthcalc.win/en/guides/external-hard-drive-electricity-cost-per-backup-job-used/,en,guide,097,everyday,external-hard-drive-electricity-cost-per-backup-job-used,External Hard Drive Electricity Cost Per Backup Job Used: Count Transfer and Idle Time,External Hard Drive Electricity Cost Per Backup Job Used: Count Transfer and Idle Time,501,6,4,false,7,2026-09-03,true,2026-09-03,PR #151
https://worthcalc.win/en/guides/family-plan-break-even-members/,en,guide,011,memberships,family-plan-break-even-members,Family Plan Break-Even: How Many Members Make the Upgrade Worth It?,Family Plan Break-Even: How Many Members Make the Upgrade Worth It?,587,2,4,false,2,2026-09-02,true,2026-09-02,PR #130
https://worthcalc.win/en/guides/financial-runway-months/,en,guide,003,income-savings,financial-runway-months,Financial Runway Months: How Long Can Your Cash Flow Last?,Financial Runway Months: How Long Can Your Cash Flow Last?,2032,7,4,true,2,2026-08-30,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/fixed-vs-variable-rate/,en,guide,003,debt-credit,fixed-vs-variable-rate,Fixed vs. Variable Rate: Stress-Test the Payment Instead of Forecasting Rates,Fixed vs. Variable Rate: Stress-Test the Payment Instead of Forecasting Rates,1900,2,0,true,3,2026-08-30,true,2026-09-02,PR #120
https://worthcalc.win/en/guides/food-dehydrator-cost-per-drying-hour-used/,en,guide,066,everyday,food-dehydrator-cost-per-drying-hour-used,Food Dehydrator Cost Per Drying Hour Used: Measure Heat and Fan Runtime,Food Dehydrator Cost Per Drying Hour Used: Measure Heat and Fan Runtime,726,5,4,false,4,2026-09-03,true,2026-09-03,無資料
https://worthcalc.win/en/guides/food-processor-cost-per-prep-session-used/,en,guide,058,everyday,food-processor-cost-per-prep-session-used,Food Processor Cost Per Prep Session Used,Food Processor Cost Per Prep Session Used,476,5,4,false,4,2026-09-02,true,2026-09-02,無資料
https://worthcalc.win/en/guides/free-trial-auto-renewal-first-charge/,en,guide,011,memberships,free-trial-auto-renewal-first-charge,Free Trial Auto-Renewal Cost: Calculate the First Charge Before You Start,Free Trial Auto-Renewal Cost: Calculate the First Charge Before You Start,604,2,4,false,2,2026-09-02,true,2026-09-02,PR #130
https://worthcalc.win/en/guides/freelance-minimum-billable-rate/,en,guide,008,income-savings,freelance-minimum-billable-rate,"Freelance Minimum Billable Rate: Price for Taxes, Non-Billable Time, Benefits and Profit","Freelance Minimum Billable Rate: Price for Taxes, Non-Billable Time, Benefits and Profit",1942,1,3,true,4,2026-09-01,true,2026-09-02,PR #121
https://worthcalc.win/en/guides/freezer-cost-per-day-used/,en,guide,033,everyday,freezer-cost-per-day-used,"Freezer Cost Per Day Used: Compare Standby Energy, Capacity, and Food Storage","Freezer Cost Per Day Used: Compare Standby Energy, Capacity, and Food Storage",294,3,4,false,2,2026-09-02,true,2026-09-02,無資料
